temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,year,date,location,associated_race
23.9,20.6,82.0,0.0,,,0.0,,1013.7,,No Rain,2004,2004-07-24 00:00:00, New Hampshire, New Hampshire_2004-07-25 00:00:00
20.0,16.0,78.0,0.0,,,0.0,,1025.1,,No Rain,2004,2004-07-25 00:00:00, New Hampshire, New Hampshire_2004-07-25 00:00:00
20.0,12.7,63.0,0.0,,150.0,7.6,,1024.7,,No Rain,2004,2004-07-26 00:00:00, New Hampshire, New Hampshire_2004-07-25 00:00:00
20.0,11.7,59.0,0.0,,170.0,7.6,,1020.6,,No Rain,2004,2004-07-27 00:00:00, New Hampshire, New Hampshire_2004-07-25 00:00:00
17.2,15.0,87.0,0.5,,30.0,14.8,,1018.8,,Light Rain,2004,2004-07-28 00:00:00, New Hampshire, New Hampshire_2004-07-25 00:00:00
24.0,22.1,89.0,1.8,,180.0,7.6,,1017.0,,Light Rain,2004,2004-07-03 00:00:00, Daytona, Daytona_2004-07-03 00:00:00
24.0,22.1,89.0,3.3,,150.0,14.8,,1016.7,,Moderate Rain,2004,2004-07-04 00:00:00, Daytona, Daytona_2004-07-03 00:00:00
23.0,22.0,94.0,0.8,,110.0,13.0,,1016.5,,Light Rain,2004,2004-07-05 00:00:00, Daytona, Daytona_2004-07-03 00:00:00
22.8,19.0,79.0,3.3,,310.0,9.4,,1015.0,,Moderate Rain,2004,2004-07-29 00:00:00, Pocono, Pocono_2004-08-01 00:00:00
23.9,17.9,69.0,0.0,,230.0,5.4,,1018.3,,No Rain,2004,2004-07-30 00:00:00, Pocono, Pocono_2004-08-01 00:00:00
27.2,20.5,67.0,0.0,,170.0,13.0,,1018.2,,No Rain,2004,2004-07-31 00:00:00, Pocono, Pocono_2004-08-01 00:00:00
27.2,20.5,67.0,0.0,,200.0,11.2,,1016.3,,No Rain,2004,2004-08-01 00:00:00, Pocono, Pocono_2004-08-01 00:00:00
26.7,22.1,76.0,0.0,,190.0,14.8,,1015.6,,No Rain,2004,2004-08-02 00:00:00, Pocono, Pocono_2004-08-01 00:00:00
23.9,20.6,82.0,5.1,,30.0,18.7,,1013.4,,Moderate Rain,2004,2004-08-03 00:00:00, Pocono, Pocono_2004-08-01 00:00:00
28.3,21.6,67.0,0.0,,160.0,11.2,,1008.1,,No Rain,2004,2004-08-04 00:00:00, Pocono, Pocono_2004-08-01 00:00:00
23.9,18.3,71.0,0.0,,230.0,18.7,,1008.6,,No Rain,2004,2004-08-19 00:00:00, Michigan, Michigan_2004-08-22 00:00:00
20.0,16.6,81.0,0.0,,230.0,5.4,,1014.4,,No Rain,2004,2004-08-20 00:00:00, Michigan, Michigan_2004-08-22 00:00:00
15.6,14.0,90.0,0.0,,30.0,5.4,,1013.0,,No Rain,2004,2004-08-21 00:00:00, Michigan, Michigan_2004-08-22 00:00:00
21.1,6.6,39.0,0.0,,,0.0,,1016.7,,No Rain,2004,2004-08-22 00:00:00, Michigan, Michigan_2004-08-22 00:00:00
23.3,16.1,64.0,0.0,,200.0,9.4,,1013.7,,No Rain,2004,2004-08-23 00:00:00, Michigan, Michigan_2004-08-22 00:00:00
25.0,17.7,64.0,0.0,,,0.0,,1015.7,,No Rain,2004,2004-08-24 00:00:00, Michigan, Michigan_2004-08-22 00:00:00
26.1,19.0,65.0,0.0,,150.0,7.6,,1015.2,,No Rain,2004,2004-08-25 00:00:00, Michigan, Michigan_2004-08-22 00:00:00
23.3,18.8,76.0,0.0,,230.0,5.4,,1018.7,,No Rain,2004,2004-08-25 00:00:00, Bristol, Bristol_2004-08-28 00:00:00
25.0,18.9,69.0,0.0,,,0.0,,1019.7,,No Rain,2004,2004-08-27 00:00:00, Bristol, Bristol_2004-08-28 00:00:00
26.1,21.1,74.0,0.0,,,0.0,,1018.5,,No Rain,2004,2004-08-28 00:00:00, Bristol, Bristol_2004-08-28 00:00:00
26.7,20.1,67.0,0.0,,,0.0,,1013.0,,No Rain,2004,2004-08-29 00:00:00, Bristol, Bristol_2004-08-28 00:00:00
25.6,21.1,76.0,0.0,,160.0,5.4,,1012.0,,No Rain,2004,2004-08-30 00:00:00, Bristol, Bristol_2004-08-28 00:00:00
22.8,21.1,90.0,3.0,,270.0,5.4,,1015.5,,Moderate Rain,2004,2004-08-31 00:00:00, Bristol, Bristol_2004-08-28 00:00:00
23.9,19.4,76.0,0.0,,10.0,22.3,,1009.9,,No Rain,2004,2004-08-05 00:00:00, Indianapolis, Indianapolis_2004-08-08 00:00:00
22.2,13.8,59.0,0.0,,360.0,22.3,,1016.1,,No Rain,2004,2004-08-06 00:00:00, Indianapolis, Indianapolis_2004-08-08 00:00:00
21.7,8.9,44.0,0.0,,30.0,11.2,,1019.1,,No Rain,2004,2004-08-07 00:00:00, Indianapolis, Indianapolis_2004-08-08 00:00:00
21.1,13.3,61.0,0.0,,240.0,7.6,,1018.1,,No Rain,2004,2004-08-08 00:00:00, Indianapolis, Indianapolis_2004-08-08 00:00:00
23.9,14.3,55.0,0.0,,170.0,14.8,,1019.2,,No Rain,2004,2004-08-09 00:00:00, Indianapolis, Indianapolis_2004-08-08 00:00:00
25.0,16.7,60.0,0.0,,220.0,18.7,,1015.6,,No Rain,2004,2004-08-10 00:00:00, Indianapolis, Indianapolis_2004-08-08 00:00:00
21.1,15.0,68.0,0.0,,300.0,16.6,,1012.9,,No Rain,2004,2004-08-11 00:00:00, Indianapolis, Indianapolis_2004-08-08 00:00:00
23.0,23.0,100.0,0.0,,60.0,5.4,,1016.4,,No Rain,2004,2004-09-08 00:00:00, Richmond, Richmond_2004-09-11 00:00:00
26.0,24.0,89.0,0.0,,150.0,25.9,,1006.8,,No Rain,2004,2004-09-09 00:00:00, Richmond, Richmond_2004-09-11 00:00:00
22.0,18.0,78.0,0.0,,300.0,5.4,,1015.4,,No Rain,2004,2004-09-10 00:00:00, Richmond, Richmond_2004-09-11 00:00:00
22.0,21.0,94.0,0.0,,300.0,9.4,,1021.3,,No Rain,2004,2004-09-11 00:00:00, Richmond, Richmond_2004-09-11 00:00:00
23.0,20.0,83.0,0.0,,90.0,13.0,,1022.8,,No Rain,2004,2004-09-12 00:00:00, Richmond, Richmond_2004-09-11 00:00:00
23.0,20.0,83.0,0.0,,140.0,16.6,,1021.1,,No Rain,2004,2004-09-13 00:00:00, Richmond, Richmond_2004-09-11 00:00:00
23.0,21.1,89.0,0.0,,200.0,0.0,,1021.8,,No Rain,2004,2004-09-14 00:00:00, Richmond, Richmond_2004-09-11 00:00:00
17.2,11.7,70.0,0.0,,170.0,5.4,,1023.0,,No Rain,2004,2004-09-16 00:00:00, New Hampshire, New Hampshire_2004-09-19 00:00:00
20.0,17.8,87.0,0.0,,150.0,5.4,,1014.9,,No Rain,2004,2004-09-17 00:00:00, New Hampshire, New Hampshire_2004-09-19 00:00:00
19.4,17.7,90.0,0.3,,330.0,14.8,,1013.3,,Light Rain,2004,2004-09-18 00:00:00, New Hampshire, New Hampshire_2004-09-19 00:00:00
11.7,9.4,86.0,0.0,,330.0,9.4,,1017.2,,No Rain,2004,2004-09-19 00:00:00, New Hampshire, New Hampshire_2004-09-19 00:00:00
10.0,5.6,74.0,0.0,,340.0,9.4,,1024.9,,No Rain,2004,2004-09-20 00:00:00, New Hampshire, New Hampshire_2004-09-19 00:00:00
13.3,6.6,64.0,0.0,,320.0,9.4,,1023.7,,No Rain,2004,2004-09-21 00:00:00, New Hampshire, New Hampshire_2004-09-19 00:00:00
16.7,14.3,86.0,0.0,,130.0,5.4,,1020.6,,No Rain,2004,2004-09-22 00:00:00, New Hampshire, New Hampshire_2004-09-19 00:00:00
17.8,13.9,78.0,0.0,,,0.0,,1020.7,,No Rain,2004,2004-09-23 00:00:00, Dover, Dover_2004-09-26 00:00:00
18.9,15.0,78.0,0.0,,,0.0,,1022.4,,No Rain,2004,2004-09-24 00:00:00, Dover, Dover_2004-09-26 00:00:00
17.2,13.3,78.0,0.0,,120.0,7.6,,1022.6,,No Rain,2004,2004-09-25 00:00:00, Dover, Dover_2004-09-26 00:00:00
15.6,15.0,96.0,0.0,,,0.0,,1018.6,,No Rain,2004,2004-09-26 00:00:00, Dover, Dover_2004-09-26 00:00:00
17.2,15.5,90.0,0.0,,,0.0,,1019.3,,No Rain,2004,2004-09-27 00:00:00, Dover, Dover_2004-09-26 00:00:00
20.0,17.8,87.0,0.0,,,0.0,,1017.7,,No Rain,2004,2004-09-28 00:00:00, Dover, Dover_2004-09-26 00:00:00
22.8,22.1,96.0,3.8,,110.0,18.7,,1001.1,,Moderate Rain,2004,2004-09-29 00:00:00, Dover, Dover_2004-09-26 00:00:00
18.9,17.7,93.0,0.0,,40.0,13.0,,1015.5,,No Rain,2005,2005-10-12 00:00:00, Charlotte, Charlotte_2005-10-15 00:00:00
18.9,15.0,78.0,0.0,,40.0,13.0,,1016.6,,No Rain,2005,2005-10-13 00:00:00, Charlotte, Charlotte_2005-10-15 00:00:00
18.9,15.0,78.0,0.0,,,0.0,,1015.0,,No Rain,2005,2005-10-14 00:00:00, Charlotte, Charlotte_2005-10-15 00:00:00
19.4,10.7,57.0,0.0,,320.0,11.2,,1014.3,,No Rain,2005,2005-10-15 00:00:00, Charlotte, Charlotte_2005-10-15 00:00:00
17.8,12.3,70.0,0.0,,,0.0,,1010.5,,No Rain,2005,2005-10-16 00:00:00, Charlotte, Charlotte_2005-10-15 00:00:00
13.3,7.3,67.0,0.0,,270.0,5.4,,1013.3,,No Rain,2005,2005-10-17 00:00:00, Charlotte, Charlotte_2005-10-15 00:00:00
12.8,8.9,77.0,0.0,,210.0,5.4,,1013.8,,No Rain,2005,2005-10-18 00:00:00, Charlotte, Charlotte_2005-10-15 00:00:00
25.6,21.7,79.0,0.0,,,0.0,,1013.7,,No Rain,2005,2005-09-29 00:00:00, Talladega, Talladega_2005-10-02 00:00:00
22.8,17.3,71.0,0.0,,,0.0,,1015.3,,No Rain,2005,2005-09-30 00:00:00, Talladega, Talladega_2005-10-02 00:00:00
24.4,21.1,82.0,0.0,,,0.0,,1016.1,,No Rain,2005,2005-10-01 00:00:00, Talladega, Talladega_2005-10-02 00:00:00
25.6,20.6,74.0,0.0,,,0.0,,1021.0,,No Rain,2005,2005-10-02 00:00:00, Talladega, Talladega_2005-10-02 00:00:00
27.2,20.5,67.0,0.0,,90.0,5.4,,1021.4,,No Rain,2005,2005-10-03 00:00:00, Talladega, Talladega_2005-10-02 00:00:00
25.6,17.8,62.0,0.0,,70.0,5.4,,1021.1,,No Rain,2005,2005-10-04 00:00:00, Talladega, Talladega_2005-10-02 00:00:00
26.1,19.0,65.0,0.0,,90.0,5.4,,1018.8,,No Rain,2005,2005-10-05 00:00:00, Talladega, Talladega_2005-10-02 00:00:00
21.7,15.1,66.0,0.0,,220.0,11.2,,1013.7,,No Rain,2005,2005-10-20 00:00:00, Martinsville, Martinsville_2005-10-23 00:00:00
22.8,16.6,68.0,0.0,,180.0,9.4,,1012.7,,No Rain,2005,2005-10-21 00:00:00, Martinsville, Martinsville_2005-10-23 00:00:00
14.4,13.3,93.0,0.0,,50.0,16.6,,1011.5,,No Rain,2005,2005-10-22 00:00:00, Martinsville, Martinsville_2005-10-23 00:00:00
15.0,8.9,67.0,0.0,,310.0,14.8,,1007.8,,No Rain,2005,2005-10-23 00:00:00, Martinsville, Martinsville_2005-10-23 00:00:00
10.6,7.1,79.0,0.0,,60.0,5.4,,1011.2,,No Rain,2005,2005-10-24 00:00:00, Martinsville, Martinsville_2005-10-23 00:00:00
6.7,0.6,65.0,0.0,,330.0,11.2,,1005.5,,No Rain,2005,2005-10-25 00:00:00, Martinsville, Martinsville_2005-10-23 00:00:00
8.3,1.0,60.0,0.0,,280.0,20.5,,1008.4,,No Rain,2005,2005-10-26 00:00:00, Martinsville, Martinsville_2005-10-23 00:00:00
12.8,0.5,43.0,0.0,,320.0,9.4,,1019.4,,No Rain,2005,2005-10-27 00:00:00, Atlanta, Atlanta_2005-10-30 00:00:00
13.3,2.8,49.0,0.0,,350.0,13.0,,1021.3,,No Rain,2005,2005-10-28 00:00:00, Atlanta, Atlanta_2005-10-30 00:00:00
11.7,2.2,52.0,0.0,,310.0,14.8,,1024.9,,No Rain,2005,2005-10-29 00:00:00, Atlanta, Atlanta_2005-10-30 00:00:00
13.9,4.5,53.0,0.0,,240.0,5.4,,1027.6,,No Rain,2005,2005-10-30 00:00:00, Atlanta, Atlanta_2005-10-30 00:00:00
15.6,4.0,46.0,0.0,,,0.0,,1028.1,,No Rain,2005,2005-10-31 00:00:00, Atlanta, Atlanta_2005-10-30 00:00:00
16.7,5.0,46.0,0.0,,130.0,7.6,,1021.9,,No Rain,2005,2005-11-01 00:00:00, Atlanta, Atlanta_2005-10-30 00:00:00
17.2,11.7,70.0,0.0,,290.0,13.0,,1017.3,,No Rain,2005,2005-11-02 00:00:00, Atlanta, Atlanta_2005-10-30 00:00:00
15.0,8.9,67.0,0.0,,340.0,16.6,,1019.2,,No Rain,2005,2005-10-06 00:00:00, Kansas, Kansas_2005-10-09 00:00:00
10.6,1.7,54.0,0.0,,360.0,11.2,,1024.3,,No Rain,2005,2005-10-07 00:00:00, Kansas, Kansas_2005-10-09 00:00:00
10.0,2.1,58.0,0.0,,30.0,11.2,,1020.7,,No Rain,2005,2005-10-08 00:00:00, Kansas, Kansas_2005-10-09 00:00:00
13.3,4.4,55.0,0.0,,80.0,13.0,,1015.8,,No Rain,2005,2005-10-09 00:00:00, Kansas, Kansas_2005-10-09 00:00:00
15.0,6.0,55.0,0.0,,100.0,9.4,,1014.2,,No Rain,2005,2005-10-10 00:00:00, Kansas, Kansas_2005-10-09 00:00:00
18.3,10.6,61.0,0.0,,60.0,11.2,,1017.1,,No Rain,2005,2005-10-11 00:00:00, Kansas, Kansas_2005-10-09 00:00:00
18.9,11.7,63.0,0.0,,110.0,14.8,,1016.3,,No Rain,2005,2005-10-12 00:00:00, Kansas, Kansas_2005-10-09 00:00:00
28.0,7.8,28.0,0.0,,,0.0,,1013.2,,No Rain,2005,2005-11-10 00:00:00, Phoenix, Phoenix_2005-11-13 00:00:00
25.0,10.1,39.0,0.0,,250.0,5.4,,1012.3,,No Rain,2005,2005-11-11 00:00:00, Phoenix, Phoenix_2005-11-13 00:00:00
22.2,3.3,29.0,0.0,,280.0,13.0,,1014.0,,No Rain,2005,2005-11-12 00:00:00, Phoenix, Phoenix_2005-11-13 00:00:00
23.9,3.2,26.0,0.0,,280.0,9.4,,1015.2,,No Rain,2005,2005-11-13 00:00:00, Phoenix, Phoenix_2005-11-13 00:00:00
26.1,1.4,20.0,0.0,,280.0,11.2,,1014.4,,No Rain,2005,2005-11-14 00:00:00, Phoenix, Phoenix_2005-11-13 00:00:00
26.0,5.0,26.0,0.0,,220.0,18.4,,1010.9,,No Rain,2005,2005-11-15 00:00:00, Phoenix, Phoenix_2005-11-13 00:00:00
24.0,-7.2,12.0,0.0,,20.0,25.9,,1018.0,,No Rain,2005,2005-11-16 00:00:00, Phoenix, Phoenix_2005-11-13 00:00:00
22.0,21.0,94.0,0.0,,80.0,3.6,,1018.4,,No Rain,2005,2005-11-17 00:00:00, Homestead, Homestead_2005-11-20 00:00:00
24.0,22.1,89.0,0.0,,40.0,11.2,,1016.7,,No Rain,2005,2005-11-18 00:00:00, Homestead, Homestead_2005-11-20 00:00:00
24.0,22.1,89.0,0.0,,10.0,7.6,,1016.0,,No Rain,2005,2005-11-19 00:00:00, Homestead, Homestead_2005-11-20 00:00:00
24.0,23.0,94.0,0.0,,80.0,3.6,,1016.3,,No Rain,2005,2005-11-20 00:00:00, Homestead, Homestead_2005-11-20 00:00:00
24.0,22.1,89.0,0.0,,100.0,5.4,,1015.7,,No Rain,2005,2005-11-21 00:00:00, Homestead, Homestead_2005-11-20 00:00:00
17.0,11.1,68.0,0.0,,300.0,13.0,,1013.3,,No Rain,2005,2005-11-23 00:00:00, Homestead, Homestead_2005-11-20 00:00:00
23.0,0.1,22.0,0.0,,160.0,20.5,,1019.5,,No Rain,2005,2005-11-03 00:00:00, Texas, Texas_2005-11-06 00:00:00
24.0,8.0,36.0,0.0,,170.0,18.4,,1014.1,,No Rain,2005,2005-11-04 00:00:00, Texas, Texas_2005-11-06 00:00:00
23.9,12.2,48.0,0.0,,170.0,25.9,,1008.6,,No Rain,2005,2005-11-05 00:00:00, Texas, Texas_2005-11-06 00:00:00
27.0,8.0,30.0,0.0,,200.0,5.4,,1007.0,,No Rain,2005,2005-11-06 00:00:00, Texas, Texas_2005-11-06 00:00:00
23.0,7.9,38.0,0.0,,70.0,5.4,,1015.9,,No Rain,2005,2005-11-07 00:00:00, Texas, Texas_2005-11-06 00:00:00
26.7,15.1,49.0,0.0,,160.0,14.8,,1016.7,,No Rain,2005,2005-11-08 00:00:00, Texas, Texas_2005-11-06 00:00:00
28.0,13.9,42.0,0.0,,170.0,13.0,,1014.0,,No Rain,2005,2005-11-09 00:00:00, Texas, Texas_2005-11-06 00:00:00
22.2,11.6,51.0,0.0,,280.0,16.6,,1015.4,,No Rain,2005,2005-02-17 00:00:00, Daytona, Daytona_2005-02-20 00:00:00
21.7,13.9,61.0,0.0,,340.0,9.4,,1016.1,,No Rain,2005,2005-02-18 00:00:00, Daytona, Daytona_2005-02-20 00:00:00
12.2,1.8,49.0,0.0,,40.0,13.0,,1023.7,,No Rain,2005,2005-02-19 00:00:00, Daytona, Daytona_2005-02-20 00:00:00
16.1,7.8,58.0,0.0,,90.0,16.6,,1026.9,,No Rain,2005,2005-02-20 00:00:00, Daytona, Daytona_2005-02-20 00:00:00
19.4,11.7,61.0,0.0,,120.0,14.8,,1023.7,,No Rain,2005,2005-02-21 00:00:00, Daytona, Daytona_2005-02-20 00:00:00
22.8,13.8,57.0,0.0,,350.0,11.2,,1019.7,,No Rain,2005,2005-02-22 00:00:00, Daytona, Daytona_2005-02-20 00:00:00
25.0,15.6,56.0,0.0,,260.0,7.6,,1019.0,,No Rain,2005,2005-02-23 00:00:00, Daytona, Daytona_2005-02-20 00:00:00
15.6,8.8,64.0,0.0,,200.0,13.0,,1014.3,,No Rain,2005,2005-02-24 00:00:00, California (Auto Club), California (Auto Club)_2005-02-27 00:00:00
16.7,11.2,70.0,0.0,,190.0,14.8,,1015.1,,No Rain,2005,2005-02-25 00:00:00, California (Auto Club), California (Auto Club)_2005-02-27 00:00:00
16.7,10.5,67.0,0.0,,210.0,13.0,,1013.5,,No Rain,2005,2005-02-26 00:00:00, California (Auto Club), California (Auto Club)_2005-02-27 00:00:00
16.1,10.0,67.0,0.0,,250.0,13.0,,1016.6,,No Rain,2005,2005-02-27 00:00:00, California (Auto Club), California (Auto Club)_2005-02-27 00:00:00
16.1,8.8,62.0,0.0,,250.0,13.0,,1019.4,,No Rain,2005,2005-02-28 00:00:00, California (Auto Club), California (Auto Club)_2005-02-27 00:00:00
17.2,9.4,60.0,0.0,,250.0,16.6,,1019.1,,No Rain,2005,2005-03-01 00:00:00, California (Auto Club), California (Auto Club)_2005-02-27 00:00:00
16.7,9.4,62.0,0.0,,250.0,16.6,,1016.6,,No Rain,2005,2005-03-02 00:00:00, California (Auto Club), California (Auto Club)_2005-02-27 00:00:00
27.0,-3.8,13.0,0.0,,,3.6,,1016.8,,No Rain,2005,2005-03-10 00:00:00, Las Vegas, Las Vegas_2005-03-13 00:00:00
28.0,-4.1,12.0,0.0,,10.0,22.3,,1011.6,,No Rain,2005,2005-03-11 00:00:00, Las Vegas, Las Vegas_2005-03-13 00:00:00
26.0,-1.8,16.0,0.0,,100.0,11.2,,1015.6,,No Rain,2005,2005-03-12 00:00:00, Las Vegas, Las Vegas_2005-03-13 00:00:00
27.0,2.8,21.0,0.0,,130.0,11.2,,1008.0,,No Rain,2005,2005-03-13 00:00:00, Las Vegas, Las Vegas_2005-03-13 00:00:00
21.0,-2.8,20.0,0.0,,70.0,14.8,,1008.3,,No Rain,2005,2005-03-14 00:00:00, Las Vegas, Las Vegas_2005-03-13 00:00:00
17.0,-19.1,7.0,0.0,,20.0,35.3,,1013.1,,No Rain,2005,2005-03-15 00:00:00, Las Vegas, Las Vegas_2005-03-13 00:00:00
17.0,-10.7,14.0,0.0,,,0.0,,1016.2,,No Rain,2005,2005-03-16 00:00:00, Las Vegas, Las Vegas_2005-03-13 00:00:00
3.3,1.0,85.0,0.0,,70.0,20.5,,1015.0,,No Rain,2005,2005-03-18 00:00:00, Atlanta, Atlanta_2005-03-20 00:00:00
11.1,-0.1,46.0,0.0,,140.0,7.6,,1016.8,,No Rain,2005,2005-03-19 00:00:00, Atlanta, Atlanta_2005-03-20 00:00:00
12.8,3.2,52.0,0.0,,270.0,5.4,,1017.8,,No Rain,2005,2005-03-20 00:00:00, Atlanta, Atlanta_2005-03-20 00:00:00
15.6,1.7,39.0,0.0,,310.0,11.2,,1016.9,,No Rain,2005,2005-03-21 00:00:00, Atlanta, Atlanta_2005-03-20 00:00:00
10.0,8.9,93.0,0.0,,80.0,22.3,,1011.1,,No Rain,2005,2005-03-23 00:00:00, Atlanta, Atlanta_2005-03-20 00:00:00
22.2,5.6,34.0,0.0,,180.0,14.8,,1018.6,,No Rain,2005,2005-04-07 00:00:00, Martinsville, Martinsville_2005-04-10 00:00:00
17.2,16.1,93.0,0.0,,160.0,13.0,,1009.3,,No Rain,2005,2005-04-08 00:00:00, Martinsville, Martinsville_2005-04-10 00:00:00
16.1,15.0,93.0,11.4,,30.0,9.4,,1008.9,,Heavy Rain,2005,2005-04-09 00:00:00, Martinsville, Martinsville_2005-04-10 00:00:00
16.7,2.3,38.0,0.0,,40.0,14.8,,1016.4,,No Rain,2005,2005-04-10 00:00:00, Martinsville, Martinsville_2005-04-10 00:00:00
20.6,6.2,39.0,0.0,,160.0,7.6,,1016.2,,No Rain,2005,2005-04-11 00:00:00, Martinsville, Martinsville_2005-04-10 00:00:00
23.3,10.7,45.0,0.0,,110.0,9.4,,1014.2,,No Rain,2005,2005-04-12 00:00:00, Martinsville, Martinsville_2005-04-10 00:00:00
8.9,7.2,89.0,1.0,,20.0,18.4,,1011.9,,Light Rain,2005,2005-04-13 00:00:00, Martinsville, Martinsville_2005-04-10 00:00:00
23.0,5.9,33.0,0.0,,320.0,18.4,,1015.8,,No Rain,2005,2005-04-14 00:00:00, Texas, Texas_2005-04-17 00:00:00
22.0,5.8,35.0,0.0,,70.0,13.0,,1017.7,,No Rain,2005,2005-04-15 00:00:00, Texas, Texas_2005-04-17 00:00:00
22.0,9.8,46.0,0.0,,140.0,18.4,,1020.8,,No Rain,2005,2005-04-16 00:00:00, Texas, Texas_2005-04-17 00:00:00
24.0,8.0,36.0,0.0,,150.0,14.8,,1022.3,,No Rain,2005,2005-04-17 00:00:00, Texas, Texas_2005-04-17 00:00:00
23.0,11.1,47.0,0.0,,160.0,27.7,,1019.5,,No Rain,2005,2005-04-18 00:00:00, Texas, Texas_2005-04-17 00:00:00
22.0,16.1,69.0,0.0,,150.0,25.9,,1014.1,,No Rain,2005,2005-04-19 00:00:00, Texas, Texas_2005-04-17 00:00:00
26.0,-4.6,13.0,0.0,,230.0,22.3,,1006.6,,No Rain,2005,2005-04-20 00:00:00, Phoenix, Phoenix_2005-04-23 00:00:00
27.0,-10.1,8.0,0.0,,230.0,18.4,,1011.6,,No Rain,2005,2005-04-21 00:00:00, Phoenix, Phoenix_2005-04-23 00:00:00
30.0,-13.8,5.0,0.0,,210.0,5.4,,1011.5,,No Rain,2005,2005-04-22 00:00:00, Phoenix, Phoenix_2005-04-23 00:00:00
29.0,-8.6,8.0,0.0,,240.0,5.4,,1012.2,,No Rain,2005,2005-04-23 00:00:00, Phoenix, Phoenix_2005-04-23 00:00:00
26.0,13.2,45.0,0.0,,310.0,0.0,,1004.6,,No Rain,2005,2005-04-24 00:00:00, Phoenix, Phoenix_2005-04-23 00:00:00
25.0,3.0,24.0,0.0,,220.0,22.3,,1009.7,,No Rain,2005,2005-04-25 00:00:00, Phoenix, Phoenix_2005-04-23 00:00:00
27.0,0.7,18.0,0.0,,220.0,14.8,,1008.9,,No Rain,2005,2005-04-26 00:00:00, Phoenix, Phoenix_2005-04-23 00:00:00
21.7,3.8,31.0,0.0,,180.0,7.6,,1011.3,,No Rain,2005,2005-03-31 00:00:00, Bristol, Bristol_2005-04-03 00:00:00
16.7,12.2,75.0,0.0,,230.0,9.4,,1015.4,,No Rain,2005,2005-04-01 00:00:00, Bristol, Bristol_2005-04-03 00:00:00
16.7,10.1,65.0,0.0,,140.0,13.0,,1003.6,,No Rain,2005,2005-04-02 00:00:00, Bristol, Bristol_2005-04-03 00:00:00
4.4,1.8,83.0,0.5,,280.0,25.9,,1005.5,,Light Rain,2005,2005-04-03 00:00:00, Bristol, Bristol_2005-04-03 00:00:00
13.3,-2.2,34.0,0.0,,270.0,20.5,,1014.7,,No Rain,2005,2005-04-04 00:00:00, Bristol, Bristol_2005-04-03 00:00:00
17.2,5.5,46.0,0.0,,240.0,11.2,,1017.1,,No Rain,2005,2005-04-05 00:00:00, Bristol, Bristol_2005-04-03 00:00:00
22.8,0.0,22.0,0.0,,180.0,7.6,,1017.9,,No Rain,2005,2005-04-06 00:00:00, Bristol, Bristol_2005-04-03 00:00:00
17.2,2.4,37.0,0.0,,350.0,9.4,,1017.2,,No Rain,2005,2005-04-28 00:00:00, Talladega, Talladega_2005-05-01 00:00:00
21.7,8.9,44.0,0.0,,180.0,7.6,,1015.5,,No Rain,2005,2005-04-29 00:00:00, Talladega, Talladega_2005-05-01 00:00:00
23.9,13.4,52.0,0.0,,170.0,7.6,,1010.5,,No Rain,2005,2005-04-30 00:00:00, Talladega, Talladega_2005-05-01 00:00:00
16.1,12.3,78.0,0.0,,,7.6,,1012.8,,No Rain,2005,2005-05-01 00:00:00, Talladega, Talladega_2005-05-01 00:00:00
18.3,2.2,34.0,0.0,,350.0,9.4,,1018.2,,No Rain,2005,2005-05-02 00:00:00, Talladega, Talladega_2005-05-01 00:00:00
18.9,3.5,36.0,0.0,,350.0,11.2,,1018.4,,No Rain,2005,2005-05-03 00:00:00, Talladega, Talladega_2005-05-01 00:00:00
18.3,1.7,33.0,0.0,,,11.2,,1020.5,,No Rain,2005,2005-05-04 00:00:00, Talladega, Talladega_2005-05-01 00:00:00
18.3,13.4,73.0,0.0,,150.0,14.8,,1015.9,,No Rain,2005,2005-05-11 00:00:00, Richmond, Richmond_2005-05-14 00:00:00
21.1,18.9,87.0,0.0,,200.0,9.4,,1014.0,,No Rain,2005,2005-05-12 00:00:00, Richmond, Richmond_2005-05-14 00:00:00
20.6,12.3,59.0,0.0,,30.0,14.8,,1023.4,,No Rain,2005,2005-05-13 00:00:00, Richmond, Richmond_2005-05-14 00:00:00
15.6,9.5,67.0,0.0,,140.0,16.6,,1023.0,,No Rain,2005,2005-05-14 00:00:00, Richmond, Richmond_2005-05-14 00:00:00
25.6,17.3,60.0,0.3,,280.0,33.5,,1010.6,,Light Rain,2005,2005-05-15 00:00:00, Richmond, Richmond_2005-05-14 00:00:00
20.6,15.6,73.0,0.0,,210.0,13.0,,1011.4,,No Rain,2005,2005-05-16 00:00:00, Richmond, Richmond_2005-05-14 00:00:00
17.2,7.3,52.0,0.0,,360.0,9.4,,1016.4,,No Rain,2005,2005-05-17 00:00:00, Richmond, Richmond_2005-05-14 00:00:00
18.9,7.6,48.0,0.0,,360.0,11.2,,1010.8,,No Rain,2005,2005-05-26 00:00:00, Charlotte, Charlotte_2005-05-29 00:00:00
20.0,12.3,61.0,0.0,,,0.0,,1011.2,,No Rain,2005,2005-05-27 00:00:00, Charlotte, Charlotte_2005-05-29 00:00:00
23.9,12.8,50.0,0.0,,,0.0,,1012.2,,No Rain,2005,2005-05-28 00:00:00, Charlotte, Charlotte_2005-05-29 00:00:00
