"season","race","site","track","track_length","track_type","laps","driver_finish_1","driver_finish_2","driver_finish_3","driver_finish_4","driver_finish_5","manufacturer_finish_1","manufacturer_finish_2","manufacturer_finish_3","manufacturer_finish_4","manufacturer_finish_5","avg_pos_swap","Chevrolet_fieldcount","Ford_fieldcount","Oldsmobile_fieldcount","Pontiac_fieldcount","Buick_fieldcount","Dodge_fieldcount","Toyota_fieldcount","total_fieldcount"
2012,22,"Watkins Glen","Watkins Glen International",2.45,"road course",90,"Marcos Ambrose","Brad Keselowski","Jimmie Johnson","Clint Bowyer","Sam Hornish, Jr.","Ford","Dodge","Chevrolet","Toyota","Dodge",8.65116279069767,16,12,0,0,0,2,13,43
2012,23,"Michigan","Michigan International Speedway",2,"paved track",201,"Greg Biffle","Brad Keselowski","Kasey Kahne","Dale Earnhardt, Jr.","Marcos Ambrose","Ford","Dodge","Chevrolet","Chevrolet","Ford",10.4186046511628,16,13,0,0,0,2,12,43
2012,24,"Bristol","Bristol Motor Speedway",0.533,"paved track",500,"Denny Hamlin","Jimmie Johnson","Jeff Gordon","Brian Vickers","Marcos Ambrose","Toyota","Chevrolet","Chevrolet","Toyota","Ford",10.046511627907,17,11,0,0,0,2,13,43
2012,25,"Atlanta","Atlanta Motor Speedway",1.54,"paved track",327,"Denny Hamlin","Jeff Gordon","Brad Keselowski","Martin Truex Jr","Kevin Harvick","Toyota","Chevrolet","Dodge","Toyota","Chevrolet",10.6046511627907,17,11,0,0,0,2,13,43
2012,26,"Richmond","Richmond International Raceway",0.75,"paved track",400,"Clint Bowyer","Jeff Gordon","Mark Martin","Tony Stewart","Matt Kenseth","Toyota","Chevrolet","Toyota","Chevrolet","Ford",6.65116279069767,18,11,0,0,0,2,12,43
2012,27,"Chicago","Chicagoland Speedway",1.5,"paved track",267,"Brad Keselowski","Jimmie Johnson","Kasey Kahne","Kyle Busch","Ryan Newman","Dodge","Chevrolet","Chevrolet","Toyota","Chevrolet",9.58139534883721,16,13,0,0,0,2,12,43
2012,28,"Loudon","New Hampshire Motor Speedway",1.058,"paved track",300,"Denny Hamlin","Jimmie Johnson","Jeff Gordon","Clint Bowyer","Kasey Kahne","Toyota","Chevrolet","Chevrolet","Toyota","Chevrolet",6.51162790697674,18,12,0,0,0,2,11,43
2012,29,"Dover","Dover International Speedway",1,"paved track",400,"Brad Keselowski","Jeff Gordon","Mark Martin","Jimmie Johnson","Carl Edwards","Dodge","Chevrolet","Toyota","Chevrolet","Ford",7.53488372093023,17,13,0,0,0,2,11,43
2012,3,"Las Vegas","Las Vegas Motor Speedway",1.5,"paved track",267,"Tony Stewart","Jimmie Johnson","Greg Biffle","Ryan Newman","Carl Edwards","Chevrolet","Chevrolet","Ford","Chevrolet","Ford",8.46511627906977,16,13,0,0,0,2,12,43
2012,30,"Talladega","Talladega Superspeedway",2.66,"paved track",189,"Matt Kenseth","Jeff Gordon","Kyle Busch","David Ragan","Regan Smith","Ford","Chevrolet","Toyota","Ford","Chevrolet",11.1162790697674,16,12,0,0,0,2,13,43
2012,31,"Charlotte","Charlotte Motor Speedway",1.5,"paved track",334,"Clint Bowyer","Denny Hamlin","Jimmie Johnson","Greg Biffle","Kyle Busch","Toyota","Toyota","Chevrolet","Ford","Toyota",7.34883720930233,16,13,0,0,0,2,12,43
2012,32,"Kansas","Kansas Speedway",1.5,"paved track",267,"Matt Kenseth","Martin Truex Jr","Paul Menard","Kasey Kahne","Tony Stewart","Ford","Toyota","Chevrolet","Chevrolet","Chevrolet",11.6279069767442,16,13,0,0,0,2,12,43
2012,33,"Martinsville","Martinsville Speedway",0.526,"paved track",500,"Jimmie Johnson","Kyle Busch","Kasey Kahne","Aric Almirola","Clint Bowyer","Chevrolet","Toyota","Chevrolet","Ford","Toyota",8.23255813953488,18,12,0,0,0,2,11,43
2012,34,"Fort Worth","Texas Motor Speedway",1.5,"paved track",335,"Jimmie Johnson","Brad Keselowski","Kyle Busch","Matt Kenseth","Tony Stewart","Chevrolet","Dodge","Toyota","Ford","Chevrolet",7.34883720930233,16,13,0,0,0,2,12,43
2012,35,"Phoenix","Phoenix International Raceway",1,"paved track",319,"Kevin Harvick","Denny Hamlin","Kyle Busch","Kasey Kahne","Ryan Newman","Chevrolet","Toyota","Toyota","Chevrolet","Chevrolet",8.37209302325581,17,12,0,0,0,2,12,43
2012,36,"Homestead","Homestead-Miami Speedway",1.5,"paved track",267,"Jeff Gordon","Clint Bowyer","Ryan Newman","Kyle Busch","Greg Biffle","Chevrolet","Toyota","Chevrolet","Toyota","Ford",8.65116279069767,17,13,0,0,0,2,11,43
2012,4,"Bristol","Bristol Motor Speedway",0.533,"paved track",500,"Brad Keselowski","Matt Kenseth","Martin Truex Jr","Clint Bowyer","Brian Vickers","Dodge","Ford","Toyota","Toyota","Toyota",10.6046511627907,18,11,0,0,0,2,12,43
2012,5,"Fontana","Auto Club Speedway",2,"paved track",129,"Tony Stewart","Kyle Busch","Dale Earnhardt, Jr.","Kevin Harvick","Carl Edwards","Chevrolet","Toyota","Chevrolet","Chevrolet","Ford",6.32558139534884,19,11,0,0,0,2,11,43
2012,6,"Martinsville","Martinsville Speedway",0.526,"paved track",515,"Ryan Newman","A.J. Allmendinger","Dale Earnhardt, Jr.","Matt Kenseth","Martin Truex Jr","Chevrolet","Dodge","Chevrolet","Ford","Toyota",9.25581395348837,18,11,0,0,0,2,12,43
2012,7,"Fort Worth","Texas Motor Speedway",1.5,"paved track",334,"Greg Biffle","Jimmie Johnson","Mark Martin","Jeff Gordon","Matt Kenseth","Ford","Chevrolet","Toyota","Chevrolet","Ford",6.6046511627907,17,13,0,0,0,2,11,43
2012,8,"Kansas","Kansas Speedway",1.5,"paved track",267,"Denny Hamlin","Martin Truex Jr","Jimmie Johnson","Matt Kenseth","Greg Biffle","Toyota","Toyota","Chevrolet","Ford","Ford",8.93023255813953,16,11,0,0,0,3,13,43
2012,9,"Richmond","Richmond International Raceway",0.75,"paved track",400,"Kyle Busch","Dale Earnhardt, Jr.","Tony Stewart","Denny Hamlin","Kasey Kahne","Toyota","Chevrolet","Chevrolet","Toyota","Chevrolet",8.7906976744186,17,12,0,0,0,2,12,43
2013,1,"Daytona","Daytona International Speedway",2.5,"paved track",200,"Jimmie Johnson","Dale Earnhardt, Jr.","Mark Martin","Brad Keselowski","Ryan Newman","Chevrolet","Chevrolet","Toyota","Ford","Chevrolet",15.906976744186,17,15,0,0,0,0,11,43
2013,10,"Talladega","Talladega Superspeedway",2.66,"paved track",192,"David Ragan","David Gilliland","Carl Edwards","Michael Waltrip","Jimmie Johnson","Ford","Ford","Ford","Toyota","Chevrolet",12.6046511627907,17,15,0,0,0,0,11,43
2013,11,"Darlington","Darlington Raceway",1.366,"paved track",367,"Matt Kenseth","Denny Hamlin","Jeff Gordon","Jimmie Johnson","Kevin Harvick","Toyota","Toyota","Chevrolet","Chevrolet","Chevrolet",6.27906976744186,17,14,0,0,0,0,12,43
2013,12,"Charlotte","Charlotte Motor Speedway",1.5,"paved track",400,"Kevin Harvick","Kasey Kahne","Kurt Busch","Denny Hamlin","Joey Logano","Chevrolet","Chevrolet","Chevrolet","Toyota","Ford",11.3953488372093,17,15,0,0,0,0,11,43
2013,13,"Dover","Dover International Speedway",1,"paved track",400,"Tony Stewart","Juan Pablo Montoya","Jeff Gordon","Kyle Busch","Brad Keselowski","Chevrolet","Chevrolet","Chevrolet","Toyota","Ford",10.3720930232558,17,14,0,0,0,0,12,43
2013,14,"Pocono","Pocono Raceway",2.5,"paved track",160,"Jimmie Johnson","Greg Biffle","Dale Earnhardt, Jr.","Tony Stewart","Ryan Newman","Chevrolet","Ford","Chevrolet","Chevrolet","Chevrolet",8.09302325581395,17,14,0,0,0,0,12,43
2013,15,"Michigan","Michigan International Speedway",2,"paved track",200,"Greg Biffle","Kevin Harvick","Martin Truex Jr","Kyle Busch","Tony Stewart","Ford","Chevrolet","Toyota","Toyota","Chevrolet",10.5116279069767,17,14,0,0,0,0,12,43
2013,16,"Sonoma","Sonoma Raceway",1.99,"road course",110,"Martin Truex Jr","Jeff Gordon","Carl Edwards","Kurt Busch","Clint Bowyer","Toyota","Chevrolet","Ford","Chevrolet","Toyota",8.69767441860465,18,13,0,0,0,0,12,43
2013,17,"Kentucky","Kentucky Speedway",1.5,"paved track",267,"Matt Kenseth","Jamie McMurray","Clint Bowyer","Joey Logano","Kyle Busch","Toyota","Chevrolet","Toyota","Ford","Toyota",8.97674418604651,17,14,0,0,0,0,12,43
2013,18,"Daytona","Daytona International Speedway",2.5,"paved track",161,"Jimmie Johnson","Tony Stewart","Kevin Harvick","Clint Bowyer","Michael Waltrip","Chevrolet","Chevrolet","Chevrolet","Toyota","Toyota",12.7906976744186,17,15,0,0,0,0,11,43
2013,19,"Loudon","New Hampshire Motor Speedway",1.058,"paved track",302,"Brian Vickers","Kyle Busch","Jeff Burton","Brad Keselowski","Aric Almirola","Toyota","Toyota","Chevrolet","Ford","Ford",9.25581395348837,17,13,0,0,0,0,13,43
2013,2,"Phoenix","Phoenix International Raceway",1,"paved track",316,"Carl Edwards","Jimmie Johnson","Denny Hamlin","Brad Keselowski","Dale Earnhardt, Jr.","Ford","Chevrolet","Toyota","Ford","Chevrolet",8.6046511627907,17,14,0,0,0,0,12,43
2013,20,"Indianapolis","Indianapolis Motor Speedway",2.5,"paved track",160,"Ryan Newman","Jimmie Johnson","Kasey Kahne","Tony Stewart","Matt Kenseth","Chevrolet","Chevrolet","Chevrolet","Chevrolet","Toyota",5.44186046511628,18,14,0,0,0,0,11,43
2013,21,"Pocono","Pocono Raceway",2.5,"paved track",160,"Kasey Kahne","Jeff Gordon","Kurt Busch","Ryan Newman","Dale Earnhardt, Jr.","Chevrolet","Chevrolet","Chevrolet","Chevrolet","Chevrolet",8.51162790697674,18,13,0,0,0,0,12,43
2013,22,"Watkins Glen","Watkins Glen International",2.45,"road course",90,"Kyle Busch","Brad Keselowski","Martin Truex Jr","Carl Edwards","Juan Pablo Montoya","Toyota","Ford","Toyota","Ford","Chevrolet",8.37209302325581,18,12,0,0,0,0,13,43
2013,23,"Michigan","Michigan International Speedway",2,"paved track",200,"Joey Logano","Kevin Harvick","Kurt Busch","Paul Menard","Clint Bowyer","Ford","Chevrolet","Chevrolet","Chevrolet","Toyota",9.2093023255814,17,15,0,0,0,0,11,43
2013,24,"Bristol","Bristol Motor Speedway",0.533,"paved track",500,"Matt Kenseth","Kasey Kahne","Juan Pablo Montoya","Brian Vickers","Joey Logano","Toyota","Chevrolet","Chevrolet","Toyota","Ford",13.0697674418605,18,14,0,0,0,0,11,43
2013,25,"Atlanta","Atlanta Motor Speedway",1.54,"paved track",325,"Kyle Busch","Joey Logano","Martin Truex Jr","Kurt Busch","Ryan Newman","Toyota","Ford","Toyota","Chevrolet","Chevrolet",9.2093023255814,18,14,0,0,0,0,11,43
2013,26,"Richmond","Richmond International Raceway",0.75,"paved track",400,"Carl Edwards","Kurt Busch","Ryan Newman","Jamie McMurray","Paul Menard","Ford","Chevrolet","Chevrolet","Chevrolet","Chevrolet",8.55813953488372,18,14,0,0,0,0,11,43
2013,27,"Chicago","Chicagoland Speedway",1.5,"paved track",267,"Matt Kenseth","Kyle Busch","Kevin Harvick","Kurt Busch","Jimmie Johnson","Toyota","Toyota","Chevrolet","Chevrolet","Chevrolet",8.93023255813953,18,14,0,0,0,0,11,43
2013,28,"Loudon","New Hampshire Motor Speedway",1.058,"paved track",300,"Matt Kenseth","Kyle Busch","Greg Biffle","Jimmie Johnson","Jamie McMurray","Toyota","Toyota","Ford","Chevrolet","Chevrolet",8.74418604651163,18,14,0,0,0,0,11,43
2013,29,"Dover","Dover International Speedway",1,"paved track",400,"Jimmie Johnson","Dale Earnhardt, Jr.","Joey Logano","Jeff Gordon","Kyle Busch","Chevrolet","Chevrolet","Ford","Chevrolet","Toyota",7.3953488372093,18,14,0,0,0,0,11,43
2013,3,"Las Vegas","Las Vegas Motor Speedway",1.5,"paved track",267,"Matt Kenseth","Kasey Kahne","Brad Keselowski","Kyle Busch","Carl Edwards","Toyota","Chevrolet","Ford","Toyota","Ford",6.6046511627907,17,15,0,0,0,0,11,43
2013,30,"Kansas","Kansas Speedway",1.5,"paved track",267,"Kevin Harvick","Kurt Busch","Jeff Gordon","Joey Logano","Carl Edwards","Chevrolet","Chevrolet","Chevrolet","Ford","Ford",8.83720930232558,18,14,0,0,0,0,11,43
2013,31,"Charlotte","Charlotte Motor Speedway",1.5,"paved track",334,"Brad Keselowski","Kasey Kahne","Matt Kenseth","Jimmie Johnson","Kyle Busch","Ford","Chevrolet","Toyota","Chevrolet","Toyota",6.65116279069767,18,14,0,0,0,0,11,43
2013,32,"Talladega","Talladega Superspeedway",2.66,"paved track",188,"Jamie McMurray","Dale Earnhardt, Jr.","Ricky Stenhouse Jr","Paul Menard","Kyle Busch","Chevrolet","Chevrolet","Ford","Chevrolet","Toyota",11.5348837209302,18,14,0,0,0,0,11,43
2013,33,"Martinsville","Martinsville Speedway",0.526,"paved track",500,"Jeff Gordon","Matt Kenseth","Clint Bowyer","Brad Keselowski","Jimmie Johnson","Chevrolet","Toyota","Toyota","Ford","Chevrolet",7.58139534883721,18,14,0,0,0,0,11,43
2013,34,"Fort Worth","Texas Motor Speedway",1.5,"paved track",334,"Jimmie Johnson","Dale Earnhardt, Jr.","Joey Logano","Matt Kenseth","Kasey Kahne","Chevrolet","Chevrolet","Ford","Toyota","Chevrolet",8.55813953488372,18,14,0,0,0,0,11,43
2013,35,"Phoenix","Phoenix International Raceway",1,"paved track",312,"Kevin Harvick","Kasey Kahne","Jimmie Johnson","Dale Earnhardt, Jr.","Kurt Busch","Chevrolet","Chevrolet","Chevrolet","Chevrolet","Chevrolet",6.46511627906977,18,14,0,0,0,0,11,43
2013,36,"Homestead","Homestead-Miami Speedway",1.5,"paved track",267,"Denny Hamlin","Matt Kenseth","Dale Earnhardt, Jr.","Martin Truex Jr","Clint Bowyer","Toyota","Toyota","Chevrolet","Toyota","Toyota",6.65116279069767,18,14,0,0,0,0,11,43
2013,4,"Bristol","Bristol Motor Speedway",0.533,"paved track",500,"Kasey Kahne","Kyle Busch","Brad Keselowski","Kurt Busch","Clint Bowyer","Chevrolet","Toyota","Ford","Chevrolet","Toyota",10.4651162790698,17,14,0,0,0,0,12,43
2013,5,"Fontana","Auto Club Speedway",2,"paved track",200,"Kyle Busch","Dale Earnhardt, Jr.","Joey Logano","Carl Edwards","Kurt Busch","Toyota","Chevrolet","Ford","Ford","Chevrolet",9.44186046511628,17,14,0,0,0,0,12,43
2013,6,"Martinsville","Martinsville Speedway",0.526,"paved track",500,"Jimmie Johnson","Clint Bowyer","Jeff Gordon","Kasey Kahne","Kyle Busch","Chevrolet","Toyota","Chevrolet","Chevrolet","Toyota",9.72093023255814,17,15,0,0,0,0,11,43
2013,7,"Fort Worth","Texas Motor Speedway",1.5,"paved track",334,"Kyle Busch","Martin Truex Jr","Carl Edwards","Greg Biffle","Joey Logano","Toyota","Toyota","Ford","Ford","Ford",10.093023255814,17,14,0,0,0,0,12,43
2013,8,"Kansas","Kansas Speedway",1.5,"paved track",267,"Matt Kenseth","Kasey Kahne","Jimmie Johnson","Martin Truex Jr","Clint Bowyer","Toyota","Chevrolet","Chevrolet","Toyota","Toyota",9.44186046511628,17,14,0,0,0,0,12,43
2013,9,"Richmond","Richmond International Raceway",0.75,"paved track",406,"Kevin Harvick","Clint Bowyer","Joey Logano","Juan Pablo Montoya","Jeff Burton","Chevrolet","Toyota","Ford","Chevrolet","Chevrolet",9.34883720930233,17,13,0,0,0,0,13,43
2014,1,"Daytona","Daytona International Speedway",2.5,"paved track",200,"Dale Earnhardt, Jr.","Denny Hamlin","Brad Keselowski","Jeff Gordon","Jimmie Johnson","Chevrolet","Toyota","Ford","Chevrolet","Chevrolet",14.1860465116279,22,12,0,0,0,0,9,43
2014,10,"Talladega","Talladega Superspeedway",2.66,"paved track",188,"Denny Hamlin","Greg Biffle","Clint Bowyer","Brian Vickers","A.J. Allmendinger","Toyota","Ford","Toyota","Toyota","Chevrolet",14.6976744186047,21,13,0,0,0,0,9,43
2014,11,"Kansas","Kansas Speedway",1.5,"paved track",267,"Jeff Gordon","Kevin Harvick","Kasey Kahne","Joey Logano","Dale Earnhardt, Jr.","Chevrolet","Chevrolet","Chevrolet","Ford","Chevrolet",6.7906976744186,23,11,0,0,0,0,9,43
2014,12,"Charlotte","Charlotte Motor Speedway",1.5,"paved track",400,"Jimmie Johnson","Kevin Harvick","Matt Kenseth","Carl Edwards","Jamie McMurray","Chevrolet","Chevrolet","Toyota","Ford","Chevrolet",9.53488372093023,22,12,0,0,0,0,9,43
2014,13,"Dover","Dover International Speedway",1,"paved track",400,"Jimmie Johnson","Brad Keselowski","Matt Kenseth","Clint Bowyer","Denny Hamlin","Chevrolet","Ford","Toyota","Toyota","Toyota",8.83720930232558,23,11,0,0,0,0,9,43
2014,14,"Pocono","Pocono Raceway",2.5,"paved track",160,"Dale Earnhardt, Jr.","Brad Keselowski","Kurt Busch","Denny Hamlin","Kyle Larson","Chevrolet","Ford","Chevrolet","Toyota","Chevrolet",7.02325581395349,22,12,0,0,0,0,9,43
2014,15,"Michigan","Michigan International Speedway",2,"paved track",200,"Jimmie Johnson","Kevin Harvick","Brad Keselowski","Paul Menard","Kasey Kahne","Chevrolet","Chevrolet","Ford","Chevrolet","Chevrolet",6.97674418604651,23,12,0,0,0,0,8,43
2014,16,"Sonoma","Sonoma Raceway",1.99,"road course",110,"Carl Edwards","Jeff Gordon","Dale Earnhardt, Jr.","Jamie McMurray","Paul Menard","Ford","Chevrolet","Chevrolet","Chevrolet","Chevrolet",9.06976744186047,23,11,0,0,0,0,9,43
2014,17,"Kentucky","Kentucky Speedway",1.5,"paved track",267,"Brad Keselowski","Kyle Busch","Ryan Newman","Matt Kenseth","Dale Earnhardt, Jr.","Ford","Toyota","Chevrolet","Toyota","Chevrolet",8.66666666666667,22,10,0,0,0,0,10,42
2014,18,"Daytona","Daytona International Speedway",2.5,"paved track",112,"Aric Almirola","Brian Vickers","Kurt Busch","Casey Mears","Austin Dillon","Ford","Toyota","Chevrolet","Chevrolet","Chevrolet",17.7209302325581,21,13,0,0,0,0,9,43
2014,19,"Loudon","New Hampshire Motor Speedway",1.058,"paved track",305,"Brad Keselowski","Kyle Busch","Kyle Larson","Matt Kenseth","Ryan Newman","Ford","Toyota","Chevrolet","Toyota","Chevrolet",7.86046511627907,22,10,0,0,0,0,11,43
2014,2,"Phoenix","Phoenix International Raceway",1,"paved track",312,"Kevin Harvick","Dale Earnhardt, Jr.","Brad Keselowski","Joey Logano","Jeff Gordon","Chevrolet","Chevrolet","Ford","Ford","Chevrolet",5.48837209302326,20,12,0,0,0,0,11,43
2014,20,"Indianapolis","Indianapolis Motor Speedway",2.5,"paved track",160,"Jeff Gordon","Kyle Busch","Denny Hamlin","Matt Kenseth","Joey Logano","Chevrolet","Toyota","Toyota","Toyota","Ford",7.86046511627907,22,13,0,0,0,0,8,43
2014,21,"Pocono","Pocono Raceway",2.5,"paved track",160,"Dale Earnhardt, Jr.","Kevin Harvick","Joey Logano","Clint Bowyer","Greg Biffle","Chevrolet","Chevrolet","Ford","Toyota","Ford",10.8837209302326,23,10,0,0,0,0,10,43
2014,22,"Watkins Glen","Watkins Glen International",2.45,"road course",90,"A.J. Allmendinger","Marcos Ambrose","Kurt Busch","Kyle Larson","Carl Edwards","Chevrolet","Ford","Chevrolet","Chevrolet","Ford",10.9302325581395,22,12,0,0,0,0,9,43
2014,23,"Michigan","Michigan International Speedway",2,"paved track",200,"Jeff Gordon","Kevin Harvick","Joey Logano","Paul Menard","Dale Earnhardt, Jr.","Chevrolet","Chevrolet","Ford","Chevrolet","Chevrolet",9.34883720930233,23,11,0,0,0,0,9,43
2014,24,"Bristol","Bristol Motor Speedway",0.533,"paved track",500,"Joey Logano","Brad Keselowski","Matt Kenseth","Jimmie Johnson","Kurt Busch","Ford","Ford","Toyota","Chevrolet","Chevrolet",9.25581395348837,23,11,0,0,0,0,9,43
2014,25,"Atlanta","Atlanta Motor Speedway",1.54,"paved track",335,"Kasey Kahne","Matt Kenseth","Denny Hamlin","Jimmie Johnson","Carl Edwards","Chevrolet","Toyota","Toyota","Chevrolet","Ford",9.53488372093023,23,11,0,0,0,0,9,43
2014,26,"Richmond","Richmond International Raceway",0.75,"paved track",400,"Brad Keselowski","Jeff Gordon","Clint Bowyer","Jamie McMurray","Kevin Harvick","Ford","Chevrolet","Toyota","Chevrolet","Chevrolet",5.58139534883721,23,10,0,0,0,0,10,43
2014,27,"Chicago","Chicagoland Speedway",1.5,"paved track",267,"Brad Keselowski","Jeff Gordon","Kyle Larson","Joey Logano","Kevin Harvick","Ford","Chevrolet","Chevrolet","Ford","Chevrolet",7.81395348837209,23,11,0,0,0,0,9,43
2014,28,"Loudon","New Hampshire Motor Speedway",1.058,"paved track",303,"Joey Logano","Kyle Larson","Kevin Harvick","Jamie McMurray","Jimmie Johnson","Ford","Chevrolet","Chevrolet","Chevrolet","Chevrolet",7.81395348837209,22,11,0,0,0,0,10,43
2014,29,"Dover","Dover International Speedway",1,"paved track",400,"Jeff Gordon","Brad Keselowski","Jimmie Johnson","Joey Logano","Matt Kenseth","Chevrolet","Ford","Chevrolet","Ford","Toyota",5.81395348837209,24,10,0,0,0,0,9,43
2014,3,"Las Vegas","Las Vegas Motor Speedway",1.5,"paved track",267,"Brad Keselowski","Dale Earnhardt, Jr.","Paul Menard","Joey Logano","Carl Edwards","Ford","Chevrolet","Chevrolet","Ford","Ford",7.86046511627907,21,12,0,0,0,0,10,43
2014,30,"Kansas","Kansas Speedway",1.5,"paved track",267,"Joey Logano","Kyle Larson","Kyle Busch","Martin Truex Jr","Carl Edwards","Ford","Chevrolet","Toyota","Chevrolet","Ford",9.90697674418605,23,11,0,0,0,0,9,43
2014,31,"Charlotte","Charlotte Motor Speedway",1.5,"paved track",334,"Kevin Harvick","Jeff Gordon","Jamie McMurray","Joey Logano","Kyle Busch","Chevrolet","Chevrolet","Chevrolet","Ford","Toyota",7.16279069767442,22,12,0,0,0,0,9,43
2014,32,"Talladega","Talladega Superspeedway",2.66,"paved track",194,"Brad Keselowski","Matt Kenseth","Clint Bowyer","Landon Cassill","Ryan Newman","Ford","Toyota","Toyota","Chevrolet","Chevrolet",14.8372093023256,20,13,0,0,0,0,10,43
2014,33,"Martinsville","Martinsville Speedway",0.526,"paved track",500,"Dale Earnhardt, Jr.","Jeff Gordon","Ryan Newman","Tony Stewart","Joey Logano","Chevrolet","Chevrolet","Chevrolet","Chevrolet","Ford",9.16279069767442,23,10,0,0,0,0,10,43
2014,34,"Fort Worth","Texas Motor Speedway",1.5,"paved track",341,"Jimmie Johnson","Kevin Harvick","Brad Keselowski","Kyle Busch","Jamie McMurray","Chevrolet","Chevrolet","Ford","Toyota","Chevrolet",8.46511627906977,22,12,0,0,0,0,9,43
2014,35,"Phoenix","Phoenix International Raceway",1,"paved track",312,"Kevin Harvick","Jeff Gordon","Matt Kenseth","Brad Keselowski","Denny Hamlin","Chevrolet","Chevrolet","Toyota","Ford","Toyota",7.90697674418605,23,11,0,0,0,0,9,43
2014,36,"Homestead","Homestead-Miami Speedway",1.5,"paved track",267,"Kevin Harvick","Ryan Newman","Brad Keselowski","Paul Menard","Jamie McMurray","Chevrolet","Chevrolet","Ford","Chevrolet","Chevrolet",8.55813953488372,22,12,0,0,0,0,9,43
2014,4,"Bristol","Bristol Motor Speedway",0.533,"paved track",503,"Carl Edwards","Ricky Stenhouse Jr","Aric Almirola","Tony Stewart","Marcos Ambrose","Ford","Ford","Ford","Chevrolet","Ford",10.093023255814,22,11,0,0,0,0,10,43
