season,race,site,track,track_length,track_type,laps,driver_finish_1,driver_finish_2,driver_finish_3,driver_finish_4,driver_finish_5,manufacturer_finish_1,manufacturer_finish_2,manufacturer_finish_3,manufacturer_finish_4,manufacturer_finish_5,miles_completed,shortened,Pontiac_top5_count,Toyota_top5_count,Ford_top5_count,Chevrolet_top5_count,Dodge_top5_count,Oldsmobile_top5_count,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,date
2002,29,Kansas,Kansas Speedway,1.5,paved track,267,Jeff Gordon,Ryan Newman,Rusty Wallace,Joe Nemechek,Bill Elliott,Chevrolet,Ford,Ford,Chevrolet,Dodge,400.5,False,0,0,2,2,1,0,27.8,15.5,47.0,0.0,,170.0,16.6,,1012.2,,No Rain,2002-9-29
2002,30,Talladega,Talladega Superspeedway,2.66,paved track,188,"Dale Earnhardt, Jr.",Tony Stewart,Ricky Rudd,Kurt Busch,Jeff Green,Chevrolet,Pontiac,Ford,Ford,Chevrolet,500.08,False,1,0,2,2,0,0,25.0,24.3,96.0,0.0,,,0.0,,1017.4,,No Rain,2002-10-6
2002,31,Charlotte,Lowe's Motor Speedway,1.5,paved track,334,Jamie McMurray,Bobby Labonte,Tony Stewart,Jeff Gordon,Rusty Wallace,Dodge,Pontiac,Pontiac,Chevrolet,Ford,501.0,False,2,0,1,1,1,0,22.2,19.0,82.0,0.0,,200.0,5.4,,1018.7,,No Rain,2002-10-13
2002,32,Martinsville,Martinsville Speedway,0.526,paved track,500,Kurt Busch,"Johnny Benson, Jr.",Ricky Rudd,"Dale Earnhardt, Jr.",Ward Burton,Ford,Pontiac,Ford,Chevrolet,Dodge,263.0,False,1,0,2,1,1,0,15.0,10.6,75.0,0.0,,190.0,7.6,,1017.6,,No Rain,2002-10-20
2002,33,Atlanta,Atlanta Motor Speedway,1.54,paved track,248,Kurt Busch,Joe Nemechek,Dale Jarrett,Tony Stewart,"Dale Earnhardt, Jr.",Ford,Chevrolet,Ford,Pontiac,Chevrolet,381.92,True,1,0,2,2,0,0,18.9,16.1,84.0,0.0,,,0.0,,1017.4,,No Rain,2002-10-27
2002,35,Phoenix,Phoenix International Raceway,1.0,paved track,312,Matt Kenseth,Rusty Wallace,Jeff Gordon,Mark Martin,"Dale Earnhardt, Jr.",Ford,Ford,Chevrolet,Ford,Chevrolet,312.0,False,0,0,3,2,0,0,27.2,9.5,33.0,0.0,,230.0,22.3,,,,No Rain,2002-11-10
2002,36,Homestead,Homestead-Miami Speedway,1.5,paved track,267,Kurt Busch,Joe Nemechek,Jeff Burton,Mark Martin,Jeff Gordon,Ford,Chevrolet,Ford,Ford,Chevrolet,400.5,False,0,0,3,2,0,0,21.7,17.9,79.0,18.5,,230.0,16.6,,1009.5,,Heavy Rain,2002-11-17
2003,1,Daytona,Daytona International Speedway,2.5,paved track,109,Michael Waltrip,Kurt Busch,Jimmie Johnson,Kevin Harvick,Mark Martin,Chevrolet,Ford,Chevrolet,Chevrolet,Ford,272.5,True,0,0,2,3,0,0,22.8,14.9,61.0,0.0,,140.0,7.6,,1015.2,,No Rain,2003-2-16
2003,4,Atlanta,Atlanta Motor Speedway,1.54,paved track,325,Bobby Labonte,Jeff Gordon,"Dale Earnhardt, Jr.",Matt Kenseth,Tony Stewart,Chevrolet,Chevrolet,Chevrolet,Ford,Chevrolet,500.5,False,0,0,1,4,0,0,13.3,9.4,77.0,0.0,,90.0,16.6,,1017.9,,No Rain,2003-3-9
2003,5,Darlington,Darlington Raceway,1.366,paved track,293,Ricky Craven,Kurt Busch,Dave Blaney,Mark Martin,Michael Waltrip,Pontiac,Ford,Ford,Ford,Chevrolet,400.23800000000006,False,1,0,3,1,0,0,11.1,11.1,100.0,4.1,,50.0,18.7,,1015.0,,Moderate Rain,2003-3-16
2003,6,Bristol,Bristol Motor Speedway,0.533,paved track,500,Kurt Busch,Matt Kenseth,Bobby Labonte,Ricky Rudd,Greg Biffle,Ford,Ford,Chevrolet,Ford,Ford,266.5,False,0,0,4,1,0,0,12.8,2.9,51.0,0.0,,220.0,14.8,,1014.3,,No Rain,2003-3-23
2003,7,Fort Worth,Texas Motor Speedway,1.5,paved track,334,Ryan Newman,"Dale Earnhardt, Jr.",Jeff Gordon,Jerry Nadeau,Mark Martin,Dodge,Chevrolet,Chevrolet,Pontiac,Ford,501.0,False,1,0,1,2,1,0,11.7,-8.8,23.0,0.0,,330.0,29.5,,1027.8,,No Rain,2003-3-30
2003,8,Talladega,Talladega Superspeedway,2.66,paved track,188,"Dale Earnhardt, Jr.",Kevin Harvick,Elliott Sadler,Ricky Craven,Terry Labonte,Chevrolet,Chevrolet,Ford,Pontiac,Chevrolet,500.08,False,1,0,1,3,0,0,23.3,11.0,46.0,0.0,,,0.0,,1015.6,,No Rain,2003-4-6
2003,9,Martinsville,Martinsville Speedway,0.526,paved track,500,Jeff Gordon,Bobby Labonte,"Dale Earnhardt, Jr.",Jeff Burton,Elliott Sadler,Chevrolet,Chevrolet,Chevrolet,Ford,Ford,263.0,False,0,0,2,3,0,0,19.4,4.3,37.0,0.0,,270.0,9.4,,1010.7,,No Rain,2003-4-13
2003,10,Fontana,California Speedway,2.0,paved track,250,Kurt Busch,Bobby Labonte,Rusty Wallace,Bill Elliott,Jamie McMurray,Ford,Chevrolet,Dodge,Dodge,Dodge,500.0,False,0,0,1,1,3,0,20.0,8.3,47.0,0.0,,300.0,20.5,,1012.8,,No Rain,2003-4-27
2003,11,Richmond,Richmond International Raceway,0.75,paved track,393,Joe Nemechek,Bobby Labonte,"Dale Earnhardt, Jr.",Robby Gordon,Mark Martin,Chevrolet,Chevrolet,Chevrolet,Chevrolet,Ford,294.75,False,0,0,1,4,0,0,24.4,15.1,56.0,0.0,,280.0,7.6,,1006.0,,No Rain,2003-5-3
2003,12,Charlotte,Lowe's Motor Speedway,1.5,paved track,276,Jimmie Johnson,Matt Kenseth,Bobby Labonte,Jimmy Spencer,Ryan Newman,Chevrolet,Ford,Chevrolet,Dodge,Dodge,414.0,True,0,0,1,2,2,0,20.0,16.0,78.0,0.0,,180.0,11.2,,1013.1,,No Rain,2003-5-25
2003,13,Dover,Dover International Speedway,1.0,paved track,400,Ryan Newman,Jeff Gordon,Bobby Labonte,Tony Stewart,"Johnny Benson, Jr.",Dodge,Chevrolet,Chevrolet,Chevrolet,Pontiac,400.0,False,1,0,0,3,1,0,18.3,16.6,90.0,0.3,,110.0,13.0,,994.2,,Light Rain,2003-6-1
2003,14,Pocono,Pocono Raceway,2.5,paved track,200,Tony Stewart,Mark Martin,Matt Kenseth,"Dale Earnhardt, Jr.",Ryan Newman,Chevrolet,Ford,Ford,Chevrolet,Dodge,500.0,False,0,0,2,2,1,0,15.6,14.5,93.0,0.0,,60.0,16.6,,1009.9,,No Rain,2003-6-8
2003,15,Michigan,Michigan International Speedway,2.0,paved track,200,Kurt Busch,Bobby Labonte,Jeff Gordon,Matt Kenseth,Michael Waltrip,Ford,Chevrolet,Chevrolet,Ford,Chevrolet,400.0,False,0,0,2,3,0,0,23.3,16.6,66.0,0.0,,110.0,11.2,,1014.3,,No Rain,2003-6-15
2003,16,Sonoma,Infineon Raceway,1.99,road course,110,Robby Gordon,Jeff Gordon,Kevin Harvick,Bill Elliott,Ryan Newman,Chevrolet,Chevrolet,Chevrolet,Dodge,Dodge,218.9,False,0,0,0,3,2,0,16.7,8.9,60.0,0.0,,260.0,44.6,,1012.2,,No Rain,2003-6-22
2003,17,Daytona,Daytona International Speedway,2.5,paved track,160,Greg Biffle,Jeff Burton,Ricky Rudd,Terry Labonte,Bobby Labonte,Ford,Ford,Ford,Chevrolet,Chevrolet,400.0,False,0,0,3,2,0,0,26.1,22.2,79.0,0.0,,,0.0,,1018.8,,No Rain,2003-7-5
2003,18,Chicago,Chicagoland Speedway,1.5,paved track,267,Ryan Newman,Tony Stewart,Jimmie Johnson,Jeff Gordon,Michael Waltrip,Dodge,Chevrolet,Chevrolet,Chevrolet,Chevrolet,400.5,False,0,0,0,4,1,0,24.0,9.9,41.0,0.0,,130.0,13.0,,1015.5,,No Rain,2003-7-13
2003,19,Loudon,New Hampshire International Speedway,1.058,paved track,300,Jimmie Johnson,Kevin Harvick,Matt Kenseth,Ryan Newman,Robby Gordon,Chevrolet,Chevrolet,Ford,Dodge,Chevrolet,317.40000000000003,False,0,0,1,3,1,0,22.8,13.8,57.0,0.0,,,0.0,,1013.8,,No Rain,2003-7-20
2003,20,Pocono,Pocono Raceway,2.5,paved track,200,Ryan Newman,Kurt Busch,"Dale Earnhardt, Jr.",Michael Waltrip,Terry Labonte,Dodge,Ford,Chevrolet,Chevrolet,Chevrolet,500.0,False,0,0,1,3,1,0,27.2,19.3,62.0,0.0,,250.0,9.4,,1019.8,,No Rain,2003-7-27
2003,21,Indianapolis,Indianapolis Motor Speedway,2.5,paved track,160,Kevin Harvick,Matt Kenseth,Jamie McMurray,Jeff Gordon,Bill Elliott,Chevrolet,Ford,Dodge,Chevrolet,Dodge,400.0,False,0,0,1,2,2,0,23.9,19.0,74.0,0.0,,280.0,11.2,,1013.7,,No Rain,2003-8-3
2003,23,Michigan,Michigan International Speedway,2.0,paved track,200,Ryan Newman,Kevin Harvick,Tony Stewart,Greg Biffle,Steve Park,Dodge,Chevrolet,Chevrolet,Ford,Chevrolet,400.0,False,0,0,1,3,1,0,23.3,20.6,85.0,0.0,,300.0,13.0,,1012.0,,No Rain,2003-8-17
2003,24,Bristol,Bristol Motor Speedway,0.533,paved track,500,Kurt Busch,Kevin Harvick,Jamie McMurray,Matt Kenseth,Jimmie Johnson,Ford,Chevrolet,Dodge,Ford,Chevrolet,266.5,False,0,0,2,2,1,0,23.3,18.8,76.0,0.0,,220.0,5.4,,1015.1,,No Rain,2003-8-23
2003,26,Richmond,Richmond International Raceway,0.75,paved track,400,Ryan Newman,Jeremy Mayfield,Ricky Rudd,Jeff Burton,Rusty Wallace,Dodge,Dodge,Ford,Ford,Dodge,300.0,False,0,0,2,0,3,0,19.0,14.1,73.0,0.0,,320.0,13.0,,1017.8,,No Rain,2003-9-6
2003,27,Loudon,New Hampshire International Speedway,1.058,paved track,300,Jimmie Johnson,Ricky Rudd,Joe Nemechek,Bill Elliott,"Dale Earnhardt, Jr.",Chevrolet,Ford,Chevrolet,Dodge,Chevrolet,317.40000000000003,False,0,0,1,3,1,0,18.9,16.7,87.0,0.0,,170.0,5.4,,1028.2,,No Rain,2003-9-14
2003,28,Dover,Dover International Speedway,1.0,paved track,400,Ryan Newman,Jeremy Mayfield,Tony Stewart,Kevin Harvick,Jeff Gordon,Dodge,Dodge,Chevrolet,Chevrolet,Chevrolet,400.0,False,0,0,0,3,2,0,20.6,19.9,96.0,0.0,,,0.0,,,,No Rain,2003-9-21
2003,29,Talladega,Talladega Superspeedway,2.66,paved track,188,Michael Waltrip,"Dale Earnhardt, Jr.",Tony Stewart,Ryan Newman,Jeff Gordon,Chevrolet,Chevrolet,Chevrolet,Dodge,Chevrolet,500.08,False,0,0,0,4,1,0,21.7,20.0,90.0,0.0,,60.0,5.4,,1009.9,,No Rain,2003-9-28
2003,30,Kansas,Kansas Speedway,1.5,paved track,267,Ryan Newman,Bill Elliott,Jeremy Mayfield,Tony Stewart,Jeff Gordon,Dodge,Dodge,Dodge,Chevrolet,Chevrolet,400.5,False,0,0,0,2,3,0,17.8,11.6,67.0,0.0,,200.0,13.0,,1015.6,,No Rain,2003-10-5
2003,31,Charlotte,Lowe's Motor Speedway,1.5,paved track,334,Tony Stewart,Ryan Newman,Jimmie Johnson,Bill Elliott,Jeff Gordon,Chevrolet,Dodge,Chevrolet,Dodge,Chevrolet,501.0,False,0,0,0,3,2,0,16.7,16.1,96.0,0.0,,350.0,11.2,,1016.3,,No Rain,2003-10-11
2003,32,Martinsville,Martinsville Speedway,0.526,paved track,500,Jeff Gordon,Jimmie Johnson,Tony Stewart,"Dale Earnhardt, Jr.",Ryan Newman,Chevrolet,Chevrolet,Chevrolet,Chevrolet,Dodge,263.0,False,0,0,0,4,1,0,11.7,7.2,74.0,0.0,,,0.0,,1017.7,,No Rain,2003-10-19
2003,33,Atlanta,Atlanta Motor Speedway,1.54,paved track,325,Jeff Gordon,Tony Stewart,Jimmie Johnson,Bill Elliott,Bobby Labonte,Chevrolet,Chevrolet,Chevrolet,Dodge,Chevrolet,500.5,False,0,0,0,4,1,0,18.3,18.3,100.0,0.0,,50.0,13.0,,1015.7,,No Rain,2003-10-27
2003,36,Homestead,Homestead-Miami Speedway,1.5,paved track,267,Bobby Labonte,Kevin Harvick,Jimmie Johnson,"Johnny Benson, Jr.",Jeff Gordon,Chevrolet,Chevrolet,Chevrolet,Pontiac,Chevrolet,400.5,False,1,0,0,4,0,0,23.9,15.7,60.0,0.0,,80.0,16.6,,1020.5,,No Rain,2003-11-16
2004,1,Daytona,Daytona International Speedway,2.5,paved track,200,"Dale Earnhardt, Jr.",Tony Stewart,Scott Wimmer,Kevin Harvick,Jimmie Johnson,Chevrolet,Chevrolet,Dodge,Chevrolet,Chevrolet,500.0,False,0,0,0,4,1,0,20.0,19.0,94.0,1.0,,50.0,9.4,,1012.9,,Light Rain,2004-2-15
2004,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,267,Matt Kenseth,Kasey Kahne,Tony Stewart,Jamie McMurray,Mark Martin,Ford,Dodge,Chevrolet,Dodge,Ford,400.5,False,0,0,2,1,2,0,21.7,2.4,28.0,0.0,,80.0,20.5,,1022.6,,No Rain,2004-3-7
2004,4,Atlanta,Atlanta Motor Speedway,1.54,paved track,325,"Dale Earnhardt, Jr.",Jeremy Mayfield,Kasey Kahne,Jimmie Johnson,Ryan Newman,Chevrolet,Dodge,Dodge,Chevrolet,Dodge,500.5,False,0,0,0,2,3,0,16.7,-6.4,20.0,0.0,,120.0,9.4,,1025.5,,No Rain,2004-3-14
2004,7,Fort Worth,Texas Motor Speedway,1.5,paved track,334,Elliott Sadler,Kasey Kahne,Jeff Gordon,"Dale Earnhardt, Jr.",Rusty Wallace,Ford,Dodge,Chevrolet,Chevrolet,Dodge,501.0,False,0,0,1,2,2,0,22.2,3.8,30.0,0.0,,20.0,20.5,,1016.8,,No Rain,2004-4-4
2004,8,Martinsville,Martinsville Speedway,0.526,paved track,500,Rusty Wallace,Bobby Labonte,"Dale Earnhardt, Jr.",Jimmie Johnson,Ryan Newman,Dodge,Chevrolet,Chevrolet,Chevrolet,Dodge,263.0,False,0,0,0,3,2,0,21.7,7.1,39.0,0.0,,200.0,13.0,,1024.8,,No Rain,2004-4-18
2004,9,Talladega,Talladega Superspeedway,2.66,paved track,188,Jeff Gordon,"Dale Earnhardt, Jr.",Kevin Harvick,Jimmie Johnson,Robby Gordon,Chevrolet,Chevrolet,Chevrolet,Chevrolet,Chevrolet,500.08,False,0,0,0,5,0,0,26.7,12.7,42.0,0.0,,210.0,7.6,,1017.0,,No Rain,2004-4-25
2004,10,Fontana,California Speedway,2.0,paved track,250,Jeff Gordon,Jimmie Johnson,Ryan Newman,Matt Kenseth,Bobby Labonte,Chevrolet,Chevrolet,Dodge,Ford,Chevrolet,500.0,False,0,0,1,3,1,0,28.0,9.8,32.0,0.0,,210.0,13.0,,1014.8,,No Rain,2004-5-2
2004,11,Richmond,Richmond International Raceway,0.75,paved track,400,"Dale Earnhardt, Jr.",Jimmie Johnson,Bobby Labonte,Tony Stewart,Matt Kenseth,Chevrolet,Chevrolet,Chevrolet,Chevrolet,Ford,300.0,False,0,0,1,4,0,0,26.0,21.0,74.0,0.0,,200.0,14.8,,1020.1,,No Rain,2004-5-15
2004,12,Charlotte,Lowe's Motor Speedway,1.5,paved track,400,Jimmie Johnson,Michael Waltrip,Matt Kenseth,Jamie McMurray,Elliott Sadler,Chevrolet,Chevrolet,Ford,Dodge,Ford,600.0,False,0,0,2,2,1,0,26.7,16.0,52.0,0.0,,190.0,7.6,,1013.5,,No Rain,2004-5-30
2004,13,Dover,Dover International Speedway,1.0,paved track,400,Mark Martin,Tony Stewart,"Dale Earnhardt, Jr.",Jeff Burton,Scott Riggs,Ford,Chevrolet,Chevrolet,Ford,Chevrolet,400.0,False,0,0,2,3,0,0,15.0,14.4,96.0,6.4,,20.0,18.7,,1017.1,,Moderate Rain,2004-6-6
2004,14,Pocono,Pocono Raceway,2.5,paved track,200,Jimmie Johnson,Jeremy Mayfield,Bobby Labonte,Jeff Gordon,Kurt Busch,Chevrolet,Dodge,Chevrolet,Chevrolet,Ford,500.0,False,0,0,1,3,1,0,21.7,6.8,38.0,0.0,,180.0,9.4,,1019.8,,No Rain,2004-6-13
2004,15,Michigan,Michigan International Speedway,2.0,paved track,200,Ryan Newman,Kasey Kahne,Dale Jarrett,Jimmie Johnson,Elliott Sadler,Dodge,Dodge,Ford,Chevrolet,Ford,400.0,False,0,0,2,1,2,0,18.9,6.7,45.0,0.0,,10.0,13.0,,1021.3,,No Rain,2004-6-20
2004,16,Sonoma,Infineon Raceway,1.99,road course,110,Jeff Gordon,Jamie McMurray,Scott Pruett,Michael Waltrip,Jimmie Johnson,Chevrolet,Dodge,Dodge,Chevrolet,Chevrolet,218.9,False,0,0,0,3,2,0,22.0,13.1,57.0,0.0,,280.0,35.3,,1015.1,,No Rain,2004-6-27
2004,17,Daytona,Daytona International Speedway,2.5,paved track,160,Jeff Gordon,Jimmie Johnson,"Dale Earnhardt, Jr.",Kurt Busch,Tony Stewart,Chevrolet,Chevrolet,Chevrolet,Ford,Chevrolet,400.0,False,0,0,1,4,0,0,24.0,22.1,89.0,1.8,,180.0,7.6,,1017.0,,Light Rain,2004-7-3
2004,18,Chicago,Chicagoland Speedway,1.5,paved track,267,Tony Stewart,Jimmie Johnson,Dale Jarrett,Jeff Gordon,Jeremy Mayfield,Chevrolet,Chevrolet,Ford,Chevrolet,Dodge,400.5,False,0,0,1,3,1,0,24.0,17.0,65.0,0.0,,100.0,14.8,,1018.5,,No Rain,2004-7-11
2004,19,Loudon,New Hampshire International Speedway,1.058,paved track,300,Kurt Busch,Jeff Gordon,Ryan Newman,Matt Kenseth,Tony Stewart,Ford,Chevrolet,Dodge,Ford,Chevrolet,317.40000000000003,False,0,0,2,2,1,0,20.0,16.0,78.0,0.0,,,0.0,,1025.1,,No Rain,2004-7-25
2004,20,Pocono,Pocono Raceway,2.5,paved track,200,Jimmie Johnson,Mark Martin,Kasey Kahne,Greg Biffle,Jeff Gordon,Chevrolet,Ford,Dodge,Ford,Chevrolet,500.0,False,0,0,2,2,1,0,27.2,20.5,67.0,0.0,,200.0,11.2,,1016.3,,No Rain,2004-8-1
2004,21,Indianapolis,Indianapolis Motor Speedway,2.5,paved track,161,Jeff Gordon,Dale Jarrett,Elliott Sadler,Kasey Kahne,Tony Stewart,Chevrolet,Ford,Ford,Dodge,Chevrolet,402.5,False,0,0,2,2,1,0,21.1,13.3,61.0,0.0,,240.0,7.6,,1018.1,,No Rain,2004-8-8
2004,23,Michigan,Michigan International Speedway,2.0,paved track,200,Greg Biffle,Mark Martin,Dale Jarrett,Jamie McMurray,Kasey Kahne,Ford,Ford,Ford,Dodge,Dodge,400.0,False,0,0,3,0,2,0,21.1,6.6,39.0,0.0,,,0.0,,1016.7,,No Rain,2004-8-22
2004,24,Bristol,Bristol Motor Speedway,0.533,paved track,500,"Dale Earnhardt, Jr.",Ryan Newman,Jimmie Johnson,Jeff Burton,Elliott Sadler,Chevrolet,Dodge,Chevrolet,Chevrolet,Ford,266.5,False,0,0,1,3,1,0,26.1,21.1,74.0,0.0,,,0.0,,1018.5,,No Rain,2004-8-28
2004,25,Fontana,California Speedway,2.0,paved track,250,Elliott Sadler,Kasey Kahne,Mark Martin,Jamie McMurray,Ryan Newman,Ford,Dodge,Ford,Dodge,Dodge,500.0,False,0,0,2,0,3,0,31.0,14.2,36.0,0.0,,320.0,11.2,,1007.3,,No Rain,2004-9-5
2004,26,Richmond,Richmond International Raceway,0.75,paved track,400,Jeremy Mayfield,"Dale Earnhardt, Jr.",Jeff Gordon,Mike Bliss,Mark Martin,Dodge,Chevrolet,Chevrolet,Chevrolet,Ford,300.0,False,0,0,1,3,1,0,22.0,21.0,94.0,0.0,,300.0,9.4,,1021.3,,No Rain,2004-9-11
2004,27,Loudon,New Hampshire International Speedway,1.058,paved track,300,Kurt Busch,Matt Kenseth,"Dale Earnhardt, Jr.",Kasey Kahne,Jamie McMurray,Ford,Ford,Chevrolet,Dodge,Dodge,317.40000000000003,False,0,0,2,1,2,0,11.7,9.4,86.0,0.0,,330.0,9.4,,1017.2,,No Rain,2004-9-19
2004,28,Dover,Dover International Speedway,1.0,paved track,400,Ryan Newman,Mark Martin,Jeff Gordon,Dale Jarrett,Kurt Busch,Dodge,Ford,Chevrolet,Ford,Ford,400.0,False,0,0,3,1,1,0,15.6,15.0,96.0,0.0,,,0.0,,1018.6,,No Rain,2004-9-26
2004,29,Talladega,Talladega Superspeedway,2.66,paved track,188,"Dale Earnhardt, Jr.",Kevin Harvick,Dale Jarrett,Brendan Gaughan,Kurt Busch,Chevrolet,Chevrolet,Ford,Dodge,Ford,500.08,False,0,0,2,2,1,0,22.2,19.4,84.0,0.0,,,0.0,,1021.0,,No Rain,2004-10-3
2004,30,Kansas,Kansas Speedway,1.5,paved track,267,Joe Nemechek,Ricky Rudd,Greg Biffle,Elliott Sadler,Jeremy Mayfield,Chevrolet,Ford,Ford,Ford,Dodge,400.5,False,0,0,3,1,1,0,18.0,10.1,60.0,0.0,,60.0,11.2,,1019.0,,No Rain,2004-10-10
2004,31,Charlotte,Lowe's Motor Speedway,1.5,paved track,334,Jimmie Johnson,Jeff Gordon,"Dale Earnhardt, Jr.",Kurt Busch,Joe Nemechek,Chevrolet,Chevrolet,Chevrolet,Ford,Chevrolet,501.0,False,0,0,1,4,0,0,13.3,5.7,60.0,0.0,,,5.4,,1004.8,,No Rain,2004-10-16
2004,32,Martinsville,Martinsville Speedway,0.526,paved track,500,Jimmie Johnson,Jamie McMurray,Ryan Newman,Sterling Marlin,Kurt Busch,Chevrolet,Dodge,Dodge,Dodge,Ford,263.0,False,0,0,1,1,3,0,12.8,8.9,77.0,0.0,,,0.0,,1018.3,,No Rain,2004-10-24
2004,33,Atlanta,Atlanta Motor Speedway,1.54,paved track,325,Jimmie Johnson,Mark Martin,Carl Edwards,Joe Nemechek,Kasey Kahne,Chevrolet,Ford,Ford,Chevrolet,Dodge,500.5,False,0,0,2,2,1,0,21.7,17.3,76.0,0.0,,210.0,9.4,,1016.3,,No Rain,2004-10-31
2004,34,Phoenix,Phoenix International Raceway,1.0,paved track,315,"Dale Earnhardt, Jr.",Ryan Newman,Jeff Gordon,Kevin Harvick,Kasey Kahne,Chevrolet,Dodge,Chevrolet,Chevrolet,Dodge,315.0,False,0,0,0,3,2,0,29.4,4.8,21.0,0.0,,120.0,20.5,,1011.1,,No Rain,2004-11-7
2004,36,Homestead,Homestead-Miami Speedway,1.5,paved track,271,Greg Biffle,Jimmie Johnson,Jeff Gordon,Tony Stewart,Kurt Busch,Ford,Chevrolet,Chevrolet,Chevrolet,Ford,406.5,False,0,0,2,3,0,0,23.3,17.3,69.0,0.0,,90.0,13.0,,1020.8,,No Rain,2004-11-21
2005,1,Daytona,Daytona International Speedway,2.5,paved track,203,Jeff Gordon,Kurt Busch,"Dale Earnhardt, Jr.",Scott Riggs,Jimmie Johnson,Chevrolet,Ford,Chevrolet,Chevrolet,Chevrolet,507.5,False,0,0,1,4,0,0,16.1,7.8,58.0,0.0,,90.0,16.6,,1026.9,,No Rain,2005-2-20
2005,2,Fontana,California Speedway,2.0,paved track,250,Greg Biffle,Jimmie Johnson,Kurt Busch,Jamie McMurray,Carl Edwards,Ford,Chevrolet,Ford,Dodge,Ford,500.0,False,0,0,3,1,1,0,16.1,10.0,67.0,0.0,,250.0,13.0,,1016.6,,No Rain,2005-2-27
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,267,Jimmie Johnson,Kyle Busch,Kurt Busch,Jeff Gordon,Kevin Harvick,Chevrolet,Chevrolet,Ford,Chevrolet,Chevrolet,400.5,False,0,0,1,4,0,0,27.0,2.8,21.0,0.0,,130.0,11.2,,1008.0,,No Rain,2005-3-13
2005,4,Atlanta,Atlanta Motor Speedway,1.54,paved track,325,Carl Edwards,Jimmie Johnson,Greg Biffle,Mark Martin,Kasey Kahne,Ford,Chevrolet,Ford,Ford,Dodge,500.5,False,0,0,3,1,1,0,12.8,3.2,52.0,0.0,,270.0,5.4,,1017.8,,No Rain,2005-3-20
2005,5,Bristol,Bristol Motor Speedway,0.533,paved track,500,Kevin Harvick,Elliott Sadler,Tony Stewart,"Dale Earnhardt, Jr.",Dale Jarrett,Chevrolet,Ford,Chevrolet,Chevrolet,Ford,266.5,False,0,0,2,3,0,0,4.4,1.8,83.0,0.5,,280.0,25.9,,1005.5,,Light Rain,2005-4-3
2005,6,Martinsville,Martinsville Speedway,0.526,paved track,500,Jeff Gordon,Kasey Kahne,Mark Martin,Ryan Newman,Rusty Wallace,Chevrolet,Dodge,Ford,Dodge,Dodge,263.0,False,0,0,1,1,3,0,16.7,2.3,38.0,0.0,,40.0,14.8,,1016.4,,No Rain,2005-4-10
2005,7,Fort Worth,Texas Motor Speedway,1.5,paved track,334,Greg Biffle,Jamie McMurray,Jimmie Johnson,Casey Mears,Sterling Marlin,Ford,Dodge,Chevrolet,Dodge,Dodge,501.0,False,0,0,1,1,3,0,24.0,8.0,36.0,0.0,,150.0,14.8,,1022.3,,No Rain,2005-4-17
2005,8,Phoenix,Phoenix International Raceway,1.0,paved track,312,Kurt Busch,Michael Waltrip,Jeff Burton,"Dale Earnhardt, Jr.",Brian Vickers,Ford,Chevrolet,Chevrolet,Chevrolet,Chevrolet,312.0,False,0,0,1,4,0,0,29.0,-8.6,8.0,0.0,,240.0,5.4,,1012.2,,No Rain,2005-4-23
2005,9,Talladega,Talladega Superspeedway,2.66,paved track,194,Jeff Gordon,Tony Stewart,Michael Waltrip,Jeremy Mayfield,Jamie McMurray,Chevrolet,Chevrolet,Chevrolet,Dodge,Dodge,516.0400000000001,False,0,0,0,3,2,0,16.1,12.3,78.0,0.0,,,7.6,,1012.8,,No Rain,2005-5-1
2005,10,Darlington,Darlington Raceway,1.366,paved track,370,Greg Biffle,Jeff Gordon,Kasey Kahne,Mark Martin,Ryan Newman,Ford,Chevrolet,Dodge,Ford,Dodge,505.42,False,0,0,2,1,2,0,13.3,7.3,67.0,0.0,,50.0,11.2,,1018.7,,No Rain,2005-5-7
2005,11,Richmond,Richmond International Raceway,0.75,paved track,400,Kasey Kahne,Tony Stewart,Ryan Newman,Kyle Busch,Kevin Harvick,Dodge,Chevrolet,Dodge,Chevrolet,Chevrolet,300.0,False,0,0,0,3,2,0,15.6,9.5,67.0,0.0,,140.0,16.6,,1023.0,,No Rain,2005-5-14
2005,12,Charlotte,Lowe's Motor Speedway,1.5,paved track,400,Jimmie Johnson,Bobby Labonte,Carl Edwards,Jeremy Mayfield,Ryan Newman,Chevrolet,Chevrolet,Ford,Dodge,Dodge,600.0,False,0,0,1,2,2,0,21.7,13.9,61.0,0.0,,,0.0,,1012.7,,No Rain,2005-5-29
2005,13,Dover,Dover International Speedway,1.0,paved track,400,Greg Biffle,Kyle Busch,Mark Martin,Jimmie Johnson,Rusty Wallace,Ford,Chevrolet,Ford,Chevrolet,Dodge,400.0,False,0,0,2,2,1,0,21.1,18.9,87.0,0.0,,260.0,5.4,,1013.4,,No Rain,2005-6-5
2005,14,Pocono,Pocono Raceway,2.5,paved track,201,Carl Edwards,Brian Vickers,Joe Nemechek,Kyle Busch,Michael Waltrip,Ford,Chevrolet,Chevrolet,Chevrolet,Chevrolet,502.5,False,0,0,1,4,0,0,26.1,23.4,85.0,0.0,,,0.0,,1016.3,,No Rain,2005-6-12
